-2.121320 -1.716184 -1.246881
-2.121320 -1.587831 -1.406696
-2.121320 -1.444653 -1.553376
-2.121320 -1.287986 -1.685554
-2.121320 -1.119294 -1.801994
-2.121320 -0.940151 -1.901609
-2.121320 -0.752231 -1.983469
-2.121320 -0.557287 -2.046810
-2.121320 -0.357139 -2.091041
-2.121320 -0.153657 -2.115748
-2.121320 0.051259 -2.120701
-2.121320 0.255697 -2.105854
-2.121320 0.457747 -2.071344
-2.121320 0.655524 -2.017496
-2.121320 0.847180 -1.944810
-2.121320 1.030927 -1.853966
-2.121320 1.205047 -1.745812
-2.121320 1.367917 -1.621358
-2.121320 1.518015 -1.481766
-2.121320 1.653939 -1.328339
-2.121320 1.774421 -1.162510
-2.121320 1.878336 -0.985827
-2.121320 1.964713 -0.799939
-2.121320 2.032746 -0.606582
-2.121320 2.081800 -0.407562
-2.121320 2.111417 -0.204737
-1.971611 2.261139 0.000000
-1.971611 2.251771 0.205616
-1.971611 2.223744 0.409529
-1.971611 2.177290 0.610048
-1.971611 2.112794 0.805512
-1.971611 2.030792 0.994301
-1.971611 1.931961 1.174852
-1.971611 1.817122 1.345667
-1.971611 1.687225 1.505331
-1.971611 1.543348 1.652522
-1.971611 1.386681 1.786019
-1.971611 1.218525 1.904717
-1.971611 1.040271 2.007632
-1.971611 0.853397 2.093911
-1.971611 0.659452 2.162839
-1.971611 0.460042 2.213845
-1.971611 0.256821 2.246507
-1.971611 0.051471 2.260553
-1.971611 -0.154306 2.255868
-1.971611 -0.358803 2.232490
-1.971611 -0.560328 2.190612
-1.971611 -0.757209 2.130583
-1.971611 -0.947816 2.052899
-1.971611 -1.130570 1.958204
-1.971611 -1.303954 1.847283
-1.971611 -1.466534 1.721054
-1.971611 -1.616962 1.580564
-1.971611 -1.753991 1.426978
-1.971611 -1.876486 1.261566
-1.971611 -1.983432 1.085702
-1.971611 -2.073942 0.900840
-1.971611 -2.147267 0.708514
-1.971611 -2.202800 0.510317
-1.971611 -2.240079 0.307892
-1.971611 -2.258796 0.102915
-1.971611 -2.258796 -0.102915
-1.971611 -2.240079 -0.307892
-1.971611 -2.202800 -0.510317
-1.971611 -2.147267 -0.708514
